X,Y,Z                    Magnitude
-0.009998922921,1.86E-19,0.06919453829096793      0.32070828259004797
-0.01333265285,1.07E-19,0.07946290977216733      1.1218191101493267
-0.01666634214,-1.14E-19,0.0897314064630899       2.772651258296564
-0.003329606904,-1.35E-19,0.048654310146692734     0.6994439721517256
-0.006663975468,3.74E-19,0.05892344811735417      0.710232740852784
-0.009998152003,2.54E-19,0.06919258608801564      0.32076691091197057
-0.01333219276,-1.19E-19,0.07946172405867707      1.1216866479307552
-0.01666613396,2.90E-19,0.08973086202933855      2.772556115768295
0.003335747096,-2.05E-19,0.03831195244282639      2.6406126464933384
0.006668711287,3.89E-19,0.03822828825976206      3.035082746988906
0.01000160204,1.86E-19,0.038145078278644905     3.7310040746320854
0.01333443894,1.08E-19,0.038062201306668556     4.8554729656018045
0.01666723519,-1.14E-19,0.037979575745876924     6.404087062578717
0.006667547848,3.74E-19,0.04857623256643419      1.6428688291676725
0.006668711287,3.89E-19,0.0485758567648873       1.642834928232246
0.006668711287,3.89E-19,0.04857876415240531      1.6428383780069642
0.01000083129,2.54E-19,0.04849381499650366      1.693912766915239
0.01000160204,1.86E-19,0.04849358650568145      1.6939232542054232
0.01000160204,1.86E-19,0.048495554171288154     1.6939710440581095
0.01333397895,-1.19E-19,0.04841160824094839      1.9993869139600515
0.01333443894,1.08E-19,0.0484114820942376       1.9994457228457976
0.01333443894,1.08E-19,0.048412677199311804     1.999475528283996
0.01666702705,2.90E-19,0.04832955604580249      2.8269505382374787
0.01666723519,-1.14E-19,0.0483295028925169       2.8270085693994784
0.01666723519,-1.14E-19,0.04833005163852016      2.826999611773714
0.01000083129,2.54E-19,0.05884429088914691      1.0550998178449347
0.01000160204,1.86E-19,0.0588440623983247       1.0551423569318368
0.01000160204,1.86E-19,0.058846030063931395     1.0550759073071554
0.01333397895,-1.19E-19,0.058762084133591644     0.8544402490064286
0.01333443894,1.08E-19,0.05876195798688086      0.8544840842200422
0.01333443894,1.08E-19,0.05876315309195505      0.8544567252652766
0.01666702705,2.90E-19,0.05868003193844573      0.980684358423743
0.01666723519,-1.14E-19,0.05867997878516014      0.9807098157875376
0.01666723519,-1.14E-19,0.0586805275311634       0.9807179717359432
0.01333397895,-1.19E-19,0.06911256002623486      0.8782508771651696
0.01333443894,1.08E-19,0.06911243387952408      0.8783119251029494
0.01333443894,1.08E-19,0.06911362898459829      0.8783171233451248
0.01666702705,2.90E-19,0.06903050783108898      1.0631126768812327
0.01666723519,-1.14E-19,0.0690304546778034       1.06316035950406
0.01666723519,-1.14E-19,0.06903100342380666      1.0631227531456786
0.01666702705,2.90E-19,0.07938098372373223      1.0377564564431045
0.01666723519,-1.14E-19,0.07938093057044665      1.037763813768235
0.01666723519,-1.14E-19,0.07938147931644991      1.037808057588453
0.006667547848,3.74E-19,0.04857297222471095      1.6427646267817424
0.01000083129,2.54E-19,0.04849163430272915      1.6939619620649407
0.01333397895,-1.19E-19,0.048410296380747356     1.9995285263666098
0.01666702705,2.90E-19,0.04832895845876556      2.8270629601540267
0.01000083129,2.54E-19,0.0588421101953724       1.055097230332192
0.01333397895,-1.19E-19,0.058760772273390605     0.8544083870856127
0.01666702705,2.90E-19,0.05867943435140881      0.980669454844232
0.01333397895,-1.19E-19,0.06911124816603384      0.8782951797223199
0.01666702705,2.90E-19,0.06902991024405206      1.063126357148403
0.01666702705,2.90E-19,0.0793803861366953       1.037753857171956
0.003335747096,-2.05E-19,0.04865835322922447      1.1247452367285034
0.003334072379,-1.35E-19,0.048654310146692734     1.1248163305000034
0.006668711287,3.89E-19,0.058926332657530514     0.8203331315541504
0.006667547848,3.74E-19,0.05892344811735417      0.8203557671378907
0.01000160204,1.86E-19,0.06919453829096793      0.7814434645587689
0.01000083129,2.54E-19,0.06919258608801564      0.7814486685753002
0.01333443894,1.08E-19,0.07946290977216733      0.9606011210125371
0.01333397895,-1.19E-19,0.07946172405867707      0.9605601574272112
0.01666723519,-1.14E-19,0.0897314064630899       1.3441925832039605
0.01666702705,2.90E-19,0.08973086202933855      1.3441594001669515
0.02,3.23E-22,0.048247620536783775     4.158357948759492
0.02,4.97E-23,0.05859809642942701      1.8436894402373305
0.02,0,0.06894857232207026      1.7213274175667326
0.02,2.49E-22,0.07929904821471351      1.7151554138615368
0.02,3.73E-22,0.08964952410735677      1.4052343055267522
0.02,0,0.09999999999999999      1.9109430805608298
-0.01333333333,-3.49E-18,0.10000000000000002      0.5818905476883635
-0.0166659399,3.16E-20,0.08973140646308991      1.0730485270787506
-0.006666666667,-1.70E-18,0.1                      0.27738596495332396
-0.009999626677,-3.82E-19,0.08973140646308989      0.4021936086944099
-0.009999224433,-3.82E-19,0.08973140646308989      0.40217494560644035
0,0,0.09999999999999999      0.2456649513548906
-0.00333291121,-1.01E-20,0.08973140646308987      0.22912926508483922
-0.003332508966,-1.02E-20,0.08973140646308987      0.22913260998054202
0.006666666667,-3.93E-18,0.1                      0.2774411869863202
0.003333804257,4.81E-19,0.0897314064630899       0.29063190546264733
0.003334206501,4.81E-19,0.0897314064630899       0.29062944496794174
0.01333333333,-4.05E-18,0.10000000000000003      0.5825309568107321
0.01000051972,1.07E-19,0.0897314064630899       0.21684022840149061
0.01000092197,1.07E-19,0.0897314064630899       0.2168656562649716
-0.009999852191,-1.31E-19,0.08973086202933855      0.4022060214964429
-0.01333177681,3.56E-19,0.07946290977216734      0.5628099478431795
-0.009999414146,-1.31E-19,0.08973086202933855      0.4021775578679204
-0.00333313238,1.89E-19,0.08973086202933854      0.22913269394432895
-0.006665879905,-1.47E-19,0.07946290977216734      0.25664317683697213
-0.006665003865,-1.47E-19,0.07946290977216734      0.2566456798185254
-0.003332694335,1.89E-19,0.08973086202933854      0.2291339455073607
0.00333358743,4.25E-19,0.08973086202933857      0.29063295077591006
8.93E-07,-1.99E-19,0.07946290977216734      0.2726459450823729
1.77E-06,-1.99E-19,0.07946290977216734      0.27263020814869565
0.003334025475,4.25E-19,0.08973086202933857      0.29062508185478386
0.01000030724,2.04E-19,0.08973086202933857      0.21683621349770266
0.006667665992,-1.47E-19,0.07946290977216734      0.18665079766237175
0.006668542032,-1.47E-19,0.07946290977216734      0.18669368215680757
0.01000074529,2.04E-19,0.08973086202933857      0.21685765698289317
-0.006666371048,-2.20E-19,0.07946172405867709      0.2566472931058028
-0.009997480576,1.86E-19,0.06919453829096793      0.3090356630933559
-0.006665409424,-2.20E-19,0.07946172405867709      0.2566477485425248
4.12E-07,-5.52E-20,0.0794617240586771       0.27264783329981934
-0.003332081269,5.98E-20,0.06919453829096796      0.26562519128437956
-0.003330638924,6.01E-20,0.06919453829096796      0.2656095881654054
1.37E-06,-5.50E-20,0.0794617240586771       0.2726374305613029
0.006667195614,-2.20E-19,0.07946172405867709      0.186658990049336
0.003334760384,-2.11E-19,0.06919453829096793      0.17656031628329738
0.003336202729,-2.11E-19,0.06919453829096793      0.1766033188835479
0.006668157238,-2.20E-19,0.07946172405867709      0.1866876602662762
-0.003332889906,-2.30E-19,0.06919258608801566      0.2656203848331033
-0.006663007975,-2.54E-19,0.05892633265753054      0.39285985145638086
-0.003331291406,-2.30E-19,0.06919258608801566      0.2656149924291536
0.003333970691,-4.04E-20,0.06919258608801564      0.17656755366181132
1.79E-06,-9.47E-20,0.058926332657530556     0.29043558237849965
3.92E-06,-9.49E-20,0.058926332657530556     0.2904743540018114
0.003335569191,-4.07E-20,0.06919258608801564      0.1765966344214486
5.91E-07,-4.62E-20,0.05892344811735421      0.2904867835303082
-0.003328294824,-3.96E-20,0.048658353229224474     0.670082852796724
2.98E-06,-4.62E-20,0.05892344811735421      0.2904791918758927
-0.003342456149,0,0.1618520596006788       0.08096198666641717
-0.003342456149,0,0.16182773837476114      0.27554818777455253
-0.003332460273,0,0.16185194168285183      0.08101189572730884
-0.006674643275,-8.47E-22,0.1619022085495739       0.08927714565772288
-0.006674643275,-8.47E-22,0.16188485581874099      0.2718205051799968
-0.006667699354,0,0.16190212441745333      0.08926192451436112
-0.01000639192,8.47E-22,0.16195236409304345      0.12275379867370431
-0.01000639192,8.47E-22,0.161940619688635        0.2982805456641607
-0.01000179192,0,0.1619523071520549       0.12271666514734086
-0.01333781904,0,0.16200252447198937      0.18126190665450187
-0.01333781904,0,0.16199539104934496      0.34868189574843395
-0.01333507377,0,0.1620024898866564       0.18122390520060916
-0.01666900341,0,0.16205268850187662      0.26056111893681344
-0.01666900341,0,0.1620494130334902       0.41893376112167896
-0.01666776125,0,0.16205267262125794      0.26053653895929973
-0.003332460273,0,0.1618242493822902       0.27567834998316015
-0.006667699354,8.47E-22,0.16188265828853848      0.2718060658145143
-0.01000179192,0,0.16193928714687084      0.29823678640873946
-0.01333507377,0,0.16199465732125087      0.3486494527359363
-0.01666776125,0,0.16204910468044492      0.4189160214893148
-9.65E-06,0,0.16180191997645932      0.17025034944007236
-9.65E-06,0,0.16176870698780035      0.41437508473854123
-0.02,0,0.16210285535585947      0.4527204769986715
-0.006658829461,8.47E-22,0.1515515410577227       0.1433520494261472
-0.006667699354,8.47E-22,0.15155164852481015      0.14310501685801588
-0.009996070921,0,0.15160176044215382      0.15366313695015976
-0.01000179192,0,0.15160183125941168      0.1536175199964001
-0.01333173191,0,0.1516519718926611       0.2148058958875736
-0.01333507377,4.24E-22,0.15165201399401318      0.21482398401561634
-0.01666627551,0,0.1517021777339167       0.3044029534048843
-0.01666776125,0,0.1517021967286147       0.3044183308940672
-0.02,-1.93E-21,0.1517523794632163       0.41206991541887317
-0.006674643275,-8.47E-22,0.15153437992609783      0.14307540918031658
-0.009996070921,0,0.14125128454951055      0.10545296693036693
-0.006667699354,8.47E-22,0.1515321823958953       0.143093515821568
-0.01000179192,0,0.14125135536676842      0.10543360378378189
-0.01000639192,8.47E-22,0.15159014379599178      0.1536689358570252
-0.01333173191,-4.24E-22,0.14130149600001787      0.14890994827085874
-0.01000179192,8.47E-22,0.15158881125422763      0.15364254245339615
-0.01333507377,4.24E-22,0.14130153810136994      0.1489271610614248
-0.01333781904,0,0.15164491515670175      0.21486761013120004
-0.01666627551,-2.12E-22,0.1413517018412734       0.24306006954427395
-0.01333507377,4.24E-22,0.15164418142860767      0.21484522160275746
-0.01666776125,2.12E-22,0.14135172083597144      0.24307222163070935
-0.02,-2.97E-22,0.141401903570573        0.3561022651295063
-0.01666776125,0,0.15169862878780171      0.30442780270846237
-0.01666900341,0,0.15169893714084698      0.3044415515585204
-0.01000639192,0,0.14123966790334852      0.10547962607932564
-0.01333173191,-4.24E-22,0.13095102010737458      0.17073638140339858
-0.01000179192,0,0.14123833536158434      0.1055402629143597
-0.01333507377,0,0.13095106220872665      0.17070130687445126
-0.01333781904,4.24E-22,0.14129443926405852      0.14895096110435574
-0.01666627551,0,0.13100122594863017      0.2593517043541885
-0.01333507377,0,0.14129370553596443      0.1489442193015538
-0.01666776125,0,0.1310012449433282       0.2593588093705653
-0.02,0,0.13105142767792974      0.38075098460343587
-0.01666776125,2.12E-22,0.14134815289515842      0.2430751563661877
-0.01666900341,2.12E-22,0.14134846124820372      0.24309191935631805
-0.01333781904,0,0.13094396337141523      0.17071396383874274
-0.01666627551,-2.12E-22,0.12065075005598695      0.3230550541867026
-0.01333507377,0,0.1309432296433211       0.17078819740728488
-0.01666776125,0,0.12065076905068498      0.3230230728549264
-0.02,-1.49E-21,0.12070095178528653      0.4350008745613593
-0.01666776125,0,0.13099767700251522      0.2593610323487353
-0.01666900341,2.12E-22,0.13099798535556048      0.259365826058223
-0.02,-2.23E-21,0.1103504758926433       0.5721216832975764
-0.01666776125,0,0.12064720110987197      0.3231142673212807
-0.01666900341,0,0.12064750946291723      0.3230730778138497
-0.003332460273,0,0.15150146579020865      0.2829583600219856
-0.006667699354,8.47E-22,0.1412011726321669       0.24441859735923574
-0.01000179192,8.47E-22,0.13090087947412513      0.25602684108742724
-0.01333507377,0,0.12060058631608342      0.3337760289295604
-0.01666776125,0,0.11030029315804174      0.5049707697628552
-0.003342456149,0,0.15147726248211793      0.2827706608155346
-0.006674643275,-8.47E-22,0.14118390403345454      0.2444775594262079
-0.01000639192,8.47E-22,0.13088919201070526      0.2560806820312993
-0.01333781904,0,0.120593487478772        0.3338762428959562
-0.01666900341,0,0.110297033570274        0.505050256473965
0.00332637342,0,0.15150158370803563      0.11394445983064916
0.006645950337,8.47E-22,0.15157370675886836      0.11796715223723907
0.003316369983,0,0.15152915809077028      0.11439594450069718
0.006654827122,8.47E-22,0.15155164852481012      0.11792862549765669
0.006661776438,-8.47E-22,0.1412012567642875       0.2579459145199087
0.009986412206,0,0.1412658910137871       0.1078028803629805
0.006654827122,0,0.14122063876108173      0.2578494017385586
0.009992137745,0,0.1412513553667684       0.10781339778061831
0.009996741395,8.47E-22,0.13090093641511372      0.4190493665387375
0.01332529309,0,0.13095970375192237      0.14320505753679896
0.009992137745,0,0.1309138994793092       0.41885859848171964
0.01332863766,4.24E-22,0.13095106220872665      0.14334809105767113
0.01333138514,0,0.1206006209014164       0.7040251704392524
0.01666305624,0,0.1206546678210443       0.4072040880291755
0.01332863766,0,0.12060841888148893      0.7037428154944556
0.01666454319,0,0.12065076905068496      0.4073221941294155
0.02,-1.93E-21,0.11035047589264331      0.7933828182209484
0.01666454319,0,0.11030386109885475      1.2168074504888318
0.01666578637,0,0.11030030903866041      1.2170122928910518
0.006661776438,-8.47E-22,0.15155173265693073      0.1179763603848551
0.009986412206,0,0.15161636690643035      0.15807743863404364
0.006654827122,8.47E-22,0.15157111465372497      0.11798420584893995
0.009992137745,0,0.15160183125941165      0.1580777060042413
0.009996741395,8.47E-22,0.14125141230775698      0.10782909448725986
0.01332529309,0,0.14131017964456563      0.1698772544015342
0.009992137745,0,0.14126437537195244      0.10783714233298851
0.01332863766,0,0.14130153810136992      0.1698769927401366
0.01333138514,0,0.13095109679405964      0.14321375065663017
0.01666305624,0,0.13100514371368754      0.11425751658923351
0.01332863766,0,0.13095889477413217      0.14321843852856497
0.01666454319,2.12E-22,0.1310012449433282       0.11425419265659789
0.02,-2.97E-22,0.12070095178528652      0.28181125678500346
0.01666454319,0,0.12065433699149797      0.4071458158269107
0.01666578637,0,0.12065078493130363      0.4072391613082725
0.009996741395,0,0.15160188820040021      0.15812267331064314
0.01332529309,0,0.1516606555372089       0.21307063445098082
0.009992137745,0,0.1516148512645957       0.15813228341166694
0.01332863766,0,0.15165201399401318      0.21306874645163174
0.01333138514,4.24E-22,0.1413015726867029       0.16995139925061997
0.01666305624,0,0.1413556196063308       0.26525726613387923
0.01332863766,0,0.14130937066677543      0.16990821499395217
0.01666454319,0,0.14135172083597147      0.26528208952227345
0.02,0,0.13105142767792974      0.271103103392925
0.01666454319,2.12E-22,0.13100481288414123      0.11429285213617955
0.01666578637,2.12E-22,0.1310012608239469       0.11428488339041883
0.01333138514,0,0.15165204857934617      0.2131023967290705
0.01666305624,-2.12E-22,0.15170609549897404      0.2803776317255731
0.01332863766,0,0.1516598465594187       0.21311822760018606
0.01666454319,0,0.1517021967286147       0.2803719876481634
0.02,-1.49E-21,0.141401903570573        0.3670295020496901
0.01666454319,0,0.14135528877678447      0.26527586160217215
0.01666578637,2.12E-22,0.14135173671659015      0.26531542900158833
0.02,-2.23E-21,0.1517523794632163       0.36036298419515683
0.01666454319,0,0.15170576466942773      0.28040383596356716
0.01666578637,0,0.1517022126092334       0.2803915414720552
0.003316369983,0,0.16185194168285183      0.12378185132129843
0.006654827122,0,0.16190212441745333      0.17977663758028015
0.009992137745,0,0.1619523071520549       0.24636423008608394
0.01332863766,0,0.1620024898866564       0.3212632884284686
0.01666454319,0,0.16205267262125794      0.4055209726141683
0.00332637342,0,0.1618520596006788       0.12383916136269729
0.006661776438,-8.47E-22,0.1619022085495739       0.17986427663925625
0.009996741395,8.47E-22,0.16195236409304345      0.24644089258848528
0.01333138514,0,0.16200252447198937      0.32131869073523267
0.01666578637,0,0.16205268850187662      0.4055505723096823
0.02,0,0.16210285535585947      0.53003118205212
-0.01000339267,0,0.11030029315804171      0.2766590395194737
-0.01000213225,-2.12E-22,0.11030419192840105      0.276620299100678
-0.006673452007,4.24E-22,0.12060058631608343      0.24480063884465875
-0.003336408704,2.12E-22,0.11030029315804171      0.3240433890402685
-0.01000077729,0,0.11030029315804171      0.2765645411068112
-0.006670658317,0,0.12060922785927915      0.24478858360454384
-0.003343511344,0,0.13090087947412515      0.19276776608252974
-0.006667710553,4.24E-22,0.12060058631608343      0.24471970525870954
-0.003335117176,-2.12E-22,0.11030419192840105      0.32405705968582993
-6.09E-06,4.24E-22,0.12060058631608343      0.2778343489505404
0.003330575262,0,0.1103002931580417       0.19274954801308414
-0.00333379332,2.12E-22,0.11030029315804171      0.32407765134863753
-0.003338812172,0,0.13091541512114388      0.19279583541355977
-1.36E-05,8.47E-22,0.1412011726321669       0.10463422827009441
-0.003333967375,0,0.13090087947412515      0.19266319742802346
-3.22E-06,0,0.12060922785927915      0.27783076066736034
0.003324313201,0,0.13090087947412515      0.21715362892835316
-3.47E-07,4.24E-22,0.12060058631608343      0.2778489295434216
0.0033318979,0,0.11030419192840103      0.1927406895495195
0.006661274437,4.24E-22,0.12060058631608345      0.1680234255330541
0.009997559228,2.12E-22,0.11030029315804171      0.34701755609143214
0.003333190646,0,0.1103002931580417       0.1927166947458187
-6.44E-06,8.47E-22,0.1412232308662251       0.1047592213098862
0.003316369983,0,0.15150146579020868      0.15511017546304873
6.98E-07,8.47E-22,0.1412011726321669       0.10439644513760311
0.003329153457,0,0.13091541512114388      0.21710408720053553
0.006654827122,8.47E-22,0.1412011726321669       0.30591600287685217
0.003333857169,0,0.13090087947412515      0.21710098101195663
0.006664219501,0,0.12060922785927916      0.16797918068333054
0.009992137745,0,0.13090087947412513      0.3925343737354324
0.006667015891,4.24E-22,0.12060058631608345      0.16801555689343212
0.009998912976,-2.12E-22,0.11030419192840105      0.34703239824430926
0.01332863766,4.24E-22,0.12060058631608345      0.6443879855661581
0.01666454319,0,0.11030029315804175      1.2027241945474998
0.01000017461,2.12E-22,0.11030029315804171      0.34720450399020614
-0.01000204545,2.12E-22,0.11029703357027397      0.2765725815831023
-0.006670517996,4.24E-22,0.12059348747877201      0.24468701033693507
-0.003335087498,0,0.11029703357027397      0.3240713448893994
-0.003338680813,8.47E-22,0.13088919201070529      0.19265806847982855
-3.22E-06,4.24E-22,0.12059348747877201      0.2778723935184454
0.003331870458,0,0.11029703357027396      0.1927202932629683
-6.43E-06,-8.47E-22,0.14118390403345454      0.10443941666747686
0.003329030291,8.47E-22,0.13088919201070529      0.21717338461882704
0.006664084097,0,0.12059348747877202      0.1679737816231575
0.009998828414,0,0.11029703357027397      0.3471349679346057
0.00332637342,0,0.15147726248211796      0.1546711250451548
0.006661776438,-8.47E-22,0.14118390403345454      0.3059753651093262
0.009996741395,8.47E-22,0.13088919201070526      0.39263510850922984
0.01333138514,4.24E-22,0.12059348747877202      0.6447584156532882
0.01666578637,0,0.11029703357027401      1.2029848414350495
0.00332637342,-1.69E-21,0.16186690118906058      0.0936909108656766
0.006661776438,-8.47E-22,0.16191279773982256      0.13843321476497283
0.009996741395,8.47E-22,0.16195953090349163      0.21500692421885564
0.01333138514,0,0.16200687751418388      0.3074119071452581
0.01666578637,0,0.16205468729723804      0.4139556074902404
0.003316369983,1.69E-21,0.16186884040858512      0.09379649773396385
0.006654827122,0,0.16191400327067063      0.1383871662346925
0.009992137745,0,0.16196025237481318      0.21495058519313126
0.01332863766,4.24E-22,0.16200726956808018      0.3073718604553477
0.01666454319,0,0.16205484989262972      0.41393258092681157
-9.65E-06,0,0.16182218760228845      0.11844567927373224
-0.00334245615,-1.69E-21,0.16818309196546719      0.19282716055943416
-0.003342456149,0,0.16816825037470226      0.10031633055959754
-0.003332460273,1.69E-21,0.16816813245687529      0.19293594352317184
-0.006674643277,-8.47E-22,0.1745451792909023       0.3532927026804167
-0.006674643275,-8.47E-22,0.17453459009762082      0.18167848873450704
-0.006667699354,8.47E-22,0.17453450596550021      0.3529417520157717
-0.01000639192,8.47E-22,0.1809081032283404       0.4857480092595684
-0.01000639192,8.47E-22,0.18090093641511376      0.2627069450352477
-0.01000179192,8.47E-22,0.1809008794741252       0.4855511901836516
-0.01333781904,0,0.18727164061232765      0.5957828581420095
-0.01333781904,0,0.18726728756808309      0.3402012645801894
-0.01333507378,4.24E-22,0.1872672529827501       0.5956841917193967
-0.01666900341,-2.12E-22,0.19363564116843582      0.6956883050150533
-0.01666900341,0,0.1936336423719938       0.41380251830997916
-0.01666776125,0,0.1936336264913751       0.695648360305295
-0.003332460273,0,0.168151233731142        0.10039727935394974
-0.006667699354,0,0.17452262711228292      0.18161834512585867
-0.01000179192,0,0.18089293425136688      0.26261864827712167
-0.01333507377,0,0.18726247330132634      0.34012542681276114
-0.01666776125,0,0.1936314492200033       0.41375973604310334
-0.02,0,0.2                      0.6701585327154894
-0.003342456149,0,0.16186690118906058      0.06142545320183266
-0.006674643275,-8.47E-22,0.16191279773982256      0.06077610445524437
-0.01000639192,8.47E-22,0.16195953090349163      0.08761385058672093
-0.01333781904,0,0.16200687751418388      0.1472154884900333
-0.01666900341,0,0.16205468729723804      0.23425084769753235
-0.006667699354,8.47E-22,0.1682183151914768       0.06907247064339322
-0.006674643275,-8.47E-22,0.16822898851384605      0.0691262511691596
-0.006674643275,-8.47E-22,0.16821839932359742      0.06908683602021208
-0.01000179192,0,0.16826849792607831      0.07982982529550876
-0.01000639192,8.47E-22,0.16827572167751506      0.07983705055768447
-0.01000639192,8.47E-22,0.16826855486706688      0.07986358900856239
-0.01333507377,4.24E-22,0.16831868066067984      0.12713608125582748
-0.01333781904,0,0.1683230682882073       0.12714295968581943
-0.01333781904,0,0.16831871524601283      0.1271683066645347
-0.01666776125,0,0.16836886339528137      0.2066496534492567
-0.01666900341,0,0.16837087807126147      0.20666196356247918
-0.01666900341,0,0.16836887927590002      0.20667173720363163
-0.01000179192,0,0.17458468870010174      0.07056083869157735
-0.01000639192,0,0.17459191245153854      0.07064273347245963
-0.01000639192,0,0.17458474564109033      0.07053734279161242
-0.01333507377,0,0.17463487143470327      0.08485150268155557
-0.01333781904,4.24E-22,0.17463925906223077      0.08486451995201828
-0.01333781904,4.24E-22,0.17463490602003626      0.0848732229467013
-0.01666776125,2.12E-22,0.1746850541693048       0.16393930654431643
-0.01666900341,2.12E-22,0.17468706884528487      0.16393827882317277
-0.01666900341,2.12E-22,0.17468507004992345      0.16396308759553901
-0.01333507377,0,0.1809510622087267       0.060787932427284
-0.01333781904,0,0.1809554498362542       0.060842868148065304
-0.01333781904,0,0.18095109679405968      0.0607290312573302
-0.01666776125,0,0.18100124494332825      0.07345934166689796
-0.01666900341,0,0.18100325961930835      0.0734716199743619
-0.01666900341,2.12E-22,0.1810012608239469       0.07346010950064956
-0.01666776125,0,0.18731743571735163      0.08796182880280858
-0.01666900341,0,0.18731945039333175      0.08798852919882123
-0.01666900341,0,0.1873174515979703       0.08791757737167315
-0.006667699354,8.47E-22,0.16820643633825952      0.06914677150043283
-0.01000179192,0,0.16826055270332002      0.07987448507844314
-0.01333507377,0,0.16831390097925605      0.12715316810139093
-0.01666776125,0,0.1683666861239096       0.20665422809088757
-0.01000179192,0,0.17457674347734348      0.07053126493465298
-0.01333507377,4.24E-22,0.1746300917532795       0.0848692016763307
-0.01666776125,2.12E-22,0.17468287689793302      0.1639519844023872
-0.01333507377,0,0.1809462825273029       0.060717645389120244
-0.01666776125,0,0.18099906767195648      0.07346369466425601
-0.01666776125,0,0.18731525844597985      0.08790489073692828
-0.02,-1.93E-21,0.16841904612988295      0.3125347586580171
-0.02,-2.97E-22,0.17473523690390633      0.27445078168057707
-0.02,0,0.18105142767792975      0.20102282495704762
-0.02,-1.49E-21,0.1873676184519532       0.09749437573160102
-0.02,-2.23E-21,0.19368380922597667      0.16622258773093468
0.003316369983,1.69E-21,0.16816813245687529      0.1675774481164988
0.00332637342,0,0.16816825037470226      0.08776439211706126
0.003326373419,-1.69E-21,0.16818309196070091      0.16739206206514923
0.006654827122,0,0.17453450596550024      0.2822162609411002
0.006661776437,0,0.17453459009760885      0.1280770116165016
0.006661776435,0,0.1745451792848366       0.282487811870928
0.009992137744,8.47E-22,0.18090087947412517      0.433550815627723
0.009996741393,8.47E-22,0.18090093641509913      0.2509200448751718
0.009996741392,8.47E-22,0.18090810322278345      0.4337793116658518
0.01332863766,0,0.1872672529827501       0.5999058670840801
0.01333138514,0,0.18726728756807098      0.40449269619129113
0.01333138514,4.24E-22,0.1872716406082275       0.6000509081956641
0.01666454319,0,0.1936336264913751       0.7807135071801805
0.01666578637,-2.12E-22,0.19363364237198696      0.5733539280119456
0.01666578637,0,0.19363564116627463      0.780783289609156
0.006654827122,8.47E-22,0.16821831519147679      0.0741212140774745
0.006661776438,-8.47E-22,0.1682183993235974       0.07414510800111417
0.006661776437,0,0.1682289885123296       0.07407875908206969
0.009992137745,0,0.17458468870010174      0.08043839653559293
0.009996741394,8.47E-22,0.174584745641083        0.0805144834926952
0.009996741393,8.47E-22,0.17459191244968617      0.08049665307471336
0.01332863766,4.24E-22,0.1809510622087267       0.10299492475296897
0.01333138514,0,0.1809510967940516       0.10303594833286603
0.01333138514,0,0.18095544983471665      0.10304672698477091
0.01666454319,0,0.18731743571735165      0.17353747050023124
0.01666578637,0,0.18731745159796523      0.17353583550121804
0.01666578637,0,0.18731945039246728      0.17357017468611236
0.009992137745,0,0.16826849792607834      0.05135285160198709
0.009996741395,0,0.1682685548670669       0.05137821750298831
0.009996741394,0,0.16827572167658894      0.051375560818332715
0.01332863766,4.24E-22,0.17463487143470327      0.10494146426780887
0.01333138514,4.24E-22,0.1746349060200322       0.10497512828178697
0.01333138514,4.24E-22,0.17463925906120573      0.10497072718554391
0.01666454319,0,0.18100124494332823      0.13324408081972133
0.01666578637,-2.12E-22,0.1810012608239435       0.13327842911797178
0.01666578637,2.12E-22,0.18100325961865998      0.13324669819965587
0.01332863766,0,0.16831868066067984      0.07977188407040815
0.01333138514,0,0.16831871524601283      0.07978591873207388
0.01333138514,0,0.1683230682876948       0.07980207475942726
0.01666454319,2.12E-22,0.17468505416930483      0.17275968570727662
0.01666578637,2.12E-22,0.1746850700499218       0.17276871502182922
0.01666578637,2.12E-22,0.1746870688448527       0.1727929496126323
0.01666454319,0,0.16836886339528137      0.1663802327895412
0.01666578637,0,0.16836887927590002      0.16639134297427194
0.01666578637,2.12E-22,0.16837087807104537      0.16639716280854772
0.006654827122,0,0.16823019404280085      0.07424836606882335
0.009992137744,8.47E-22,0.17459263392060143      0.08070275149014985
0.01332863766,0,0.18095584188831138      0.10323886879402949
0.01666454319,0,0.18731961298770577      0.17368527882288856
0.009992137745,-8.47E-22,0.16827644314770734      0.05130306904332328
0.01332863766,4.24E-22,0.17463965111490098      0.10492957282722876
0.01666454319,0,0.18100342221393675      0.13324947200465959
0.01332863766,4.24E-22,0.1683234603414906       0.07977011227992718
0.01666454319,2.12E-22,0.1746872314401678       0.1727574844033296
0.01666454319,2.12E-22,0.16837104066639874      0.16638831359130096
0.02,-1.93E-21,0.19368380922597667      0.2824219438382371
0.02,-2.97E-22,0.18736761845195318      0.16276690596761548
0.02,0,0.18105142767792975      0.2654210232833512
0.02,-1.49E-21,0.17473523690390635      0.2659642312748174
0.02,-2.23E-21,0.16841904612988295      0.2835880320524558
0.02,0,0.2                      0.980461218343071
-0.00333246074,-1.69E-21,0.1681851563352404       0.26596326443499685
-0.006667698869,0,0.17454647357237368      0.4531813289330904
-0.01000179117,8.47E-22,0.18090888446817674      0.6023234039268338
-0.01333507312,4.24E-22,0.18727206881889358      0.7338796856002623
-0.01666776088,0,0.1936358203061639       0.8715371775823262
-0.003332634885,-8.47E-22,0.17453450596550027      0.1292759792017017
